,SN,Bad,Bad Critical,Critical Pass Rate,Good,Ignored,Pass Rate
925,FR220028010061,16,2,0.9090909090909091,162,2,0.9101123595505618
926,FR220028010062,7,1,0.9090909090909091,82,1,0.9213483146067416
927,FR220028010063,7,1,0.9090909090909091,82,1,0.9213483146067416
928,FR220028010064,10,2,0.8181818181818182,79,1,0.8876404494382022
929,FR220028010065,7,1,0.9090909090909091,82,1,0.9213483146067416
930,FR220028010066,8,2,0.8181818181818182,81,1,0.9101123595505618
931,FR220028010067,7,1,0.9090909090909091,82,1,0.9213483146067416
932,FR220028010068,7,1,0.9090909090909091,82,1,0.9213483146067416
933,FR220028010069,7,1,0.9090909090909091,82,1,0.9213483146067416
934,FR220028010070,8,1,0.9090909090909091,81,1,0.9101123595505618
935,FR220028010071,7,1,0.9090909090909091,82,1,0.9213483146067416
936,FR220028010072,7,1,0.9090909090909091,82,1,0.9213483146067416
937,FR220028010073,9,2,0.8181818181818182,80,1,0.898876404494382
938,FR220028010074,7,1,0.9090909090909091,82,1,0.9213483146067416
939,FR220028010075,7,1,0.9090909090909091,82,1,0.9213483146067416
940,FR220028010076,7,1,0.9090909090909091,82,1,0.9213483146067416
941,FR220028010077,7,1,0.9090909090909091,82,1,0.9213483146067416
942,FR220028010078,8,2,0.8181818181818182,81,1,0.9101123595505618
943,FR220028010079,8,2,0.8181818181818182,81,1,0.9101123595505618
944,FR220028010080,7,1,0.9090909090909091,82,1,0.9213483146067416
945,FR220028010081,8,1,0.9090909090909091,81,1,0.9101123595505618
946,FR220028010082,7,1,0.9090909090909091,82,1,0.9213483146067416
947,FR220028010083,8,1,0.9090909090909091,81,1,0.9101123595505618
948,FR220028010084,8,1,0.9090909090909091,81,1,0.9101123595505618
949,FR220028010085,7,1,0.9090909090909091,82,1,0.9213483146067416
950,FR220028010086,7,1,0.9090909090909091,82,1,0.9213483146067416
951,FR220028010087,6,1,0.9090909090909091,83,1,0.9325842696629213
952,FR220028010088,7,1,0.9090909090909091,82,1,0.9213483146067416
953,FR220028010089,7,1,0.9090909090909091,82,1,0.9213483146067416
954,FR220028010090,7,1,0.9090909090909091,82,1,0.9213483146067416
955,FR220028010091,7,1,0.9090909090909091,82,1,0.9213483146067416
956,FR220028010092,7,1,0.9090909090909091,82,1,0.9213483146067416
957,FR220028010093,7,1,0.9090909090909091,82,1,0.9213483146067416
958,FR220028010094,7,1,0.9090909090909091,82,1,0.9213483146067416
959,FR220028010095,7,1,0.9090909090909091,82,1,0.9213483146067416
960,FR220028010096,7,1,0.9090909090909091,82,1,0.9213483146067416
961,FR220028010097,7,1,0.9090909090909091,82,1,0.9213483146067416
962,FR220028010098,7,1,0.9090909090909091,82,1,0.9213483146067416
963,FR220028010099,7,1,0.9090909090909091,82,1,0.9213483146067416
964,FR220028010100,7,1,0.9090909090909091,82,1,0.9213483146067416
965,FR220028010101,7,1,0.9090909090909091,82,1,0.9213483146067416
966,FR220028010102,7,1,0.9090909090909091,82,1,0.9213483146067416
967,FR220028010103,7,1,0.9090909090909091,82,1,0.9213483146067416
968,FR220028010104,8,1,0.9090909090909091,81,1,0.9101123595505618
969,FR220028010105,7,1,0.9090909090909091,82,1,0.9213483146067416
970,FR220028010106,8,1,0.9090909090909091,81,1,0.9101123595505618
971,FR220028010107,8,1,0.9090909090909091,81,1,0.9101123595505618
972,FR220028010108,8,1,0.9090909090909091,81,1,0.9101123595505618
973,FR220028010109,7,1,0.9090909090909091,82,1,0.9213483146067416
974,FR220028010110,9,1,0.9090909090909091,80,1,0.898876404494382
975,FR220028010111,8,1,0.9090909090909091,81,1,0.9101123595505618
976,FR220028010112,8,1,0.9090909090909091,81,1,0.9101123595505618
977,FR220028010113,7,1,0.9090909090909091,82,1,0.9213483146067416
978,FR220028010114,7,1,0.9090909090909091,82,1,0.9213483146067416
979,FR220028010115,8,1,0.9090909090909091,81,1,0.9101123595505618
980,FR220028010116,7,1,0.9090909090909091,82,1,0.9213483146067416
981,FR220028010117,7,1,0.9090909090909091,82,1,0.9213483146067416
982,FR220028010118,7,1,0.9090909090909091,82,1,0.9213483146067416
983,FR220028010119,8,1,0.9090909090909091,81,1,0.9101123595505618
984,FR220028010120,7,1,0.9090909090909091,82,1,0.9213483146067416
985,FR220028010121,8,1,0.9090909090909091,81,1,0.9101123595505618
986,FR220028010122,7,1,0.9090909090909091,82,1,0.9213483146067416
987,FR220028010123,6,1,0.9090909090909091,83,1,0.9325842696629213
988,FR220028010124,7,1,0.9090909090909091,82,1,0.9213483146067416
989,FR220028010125,4,1,0.9090909090909091,85,1,0.9550561797752809
990,FR220028010126,6,1,0.9090909090909091,83,1,0.9325842696629213
991,FR220028010127,7,1,0.9090909090909091,82,1,0.9213483146067416
992,FR220028010128,8,1,0.9090909090909091,81,1,0.9101123595505618
993,FR220028010129,7,1,0.9090909090909091,82,1,0.9213483146067416
994,FR220028010130,8,1,0.9090909090909091,81,1,0.9101123595505618
995,FR220028010131,7,1,0.9090909090909091,82,1,0.9213483146067416
996,FR220028010132,7,1,0.9090909090909091,82,1,0.9213483146067416
997,FR220028010133,7,1,0.9090909090909091,82,1,0.9213483146067416
998,FR220028010134,8,1,0.9090909090909091,81,1,0.9101123595505618
999,FR220028010135,6,1,0.9090909090909091,83,1,0.9325842696629213
1000,FR220028010136,7,1,0.9090909090909091,82,1,0.9213483146067416
1001,FR220028010137,7,1,0.9090909090909091,82,1,0.9213483146067416
1002,FR220028010138,7,1,0.9090909090909091,82,1,0.9213483146067416
1003,FR220028010139,9,1,0.9090909090909091,80,1,0.898876404494382
1004,FR220028010140,9,2,0.8181818181818182,80,1,0.898876404494382
1005,FR220028010141,8,2,0.8181818181818182,81,1,0.9101123595505618
1006,FR220028010142,7,1,0.9090909090909091,82,1,0.9213483146067416
1007,FR220028010143,7,1,0.9090909090909091,82,1,0.9213483146067416
1008,FR220028010144,7,1,0.9090909090909091,82,1,0.9213483146067416
1009,FR220028010145,7,1,0.9090909090909091,82,1,0.9213483146067416
1010,FR220028010146,8,1,0.9090909090909091,81,1,0.9101123595505618
1011,FR220028010147,7,1,0.9090909090909091,82,1,0.9213483146067416
1012,FR220028010148,9,2,0.8181818181818182,80,1,0.898876404494382
1013,FR220028010149,8,1,0.9090909090909091,81,1,0.9101123595505618
1014,FR220028010150,8,1,0.9090909090909091,81,1,0.9101123595505618
1015,FR220028010151,6,1,0.9090909090909091,83,1,0.9325842696629213
1016,FR220028010152,7,1,0.9090909090909091,82,1,0.9213483146067416
1017,FR220028010153,8,1,0.9090909090909091,81,1,0.9101123595505618
1018,FR220028010154,8,1,0.9090909090909091,81,1,0.9101123595505618
1019,FR220028010155,9,2,0.8181818181818182,80,1,0.898876404494382
1020,FR220028010156,9,1,0.9090909090909091,80,1,0.898876404494382
1021,FR220028010157,8,1,0.9090909090909091,81,1,0.9101123595505618
1022,FR220028010158,7,1,0.9090909090909091,82,1,0.9213483146067416
1023,FR220028010159,6,1,0.9090909090909091,83,1,0.9325842696629213
1024,FR220028010160,7,1,0.9090909090909091,82,1,0.9213483146067416
1025,FR220028010161,8,1,0.9090909090909091,81,1,0.9101123595505618
1026,FR220028010162,7,1,0.9090909090909091,82,1,0.9213483146067416
1027,FR220028010163,7,1,0.9090909090909091,82,1,0.9213483146067416
1028,FR220028010164,7,1,0.9090909090909091,82,1,0.9213483146067416
1029,FR220028010165,8,1,0.9090909090909091,81,1,0.9101123595505618
1030,FR220028010166,9,2,0.8181818181818182,80,1,0.898876404494382
1031,FR220028010167,9,2,0.8181818181818182,80,1,0.898876404494382
1032,FR220028010168,7,1,0.9090909090909091,82,1,0.9213483146067416
1033,FR220028010169,8,1,0.9090909090909091,81,1,0.9101123595505618
1034,FR220028010170,7,1,0.9090909090909091,82,1,0.9213483146067416
1035,FR220028010171,8,1,0.9090909090909091,81,1,0.9101123595505618
1036,FR220028010172,7,1,0.9090909090909091,82,1,0.9213483146067416
1037,FR220028010173,7,1,0.9090909090909091,82,1,0.9213483146067416
1038,FR220028010174,7,2,0.8181818181818182,82,1,0.9213483146067416
1039,FR220028010175,8,2,0.8181818181818182,81,1,0.9101123595505618
1040,FR220028010176,7,1,0.9090909090909091,82,1,0.9213483146067416
1041,FR220028010177,8,1,0.9090909090909091,81,1,0.9101123595505618
1042,FR220028010178,9,2,0.8181818181818182,80,1,0.898876404494382
1043,FR220028010179,7,1,0.9090909090909091,82,1,0.9213483146067416
1044,FR220028010180,9,1,0.9090909090909091,80,1,0.898876404494382
1045,FR220028010181,6,1,0.9090909090909091,83,1,0.9325842696629213
1046,FR220028010182,7,1,0.9090909090909091,82,1,0.9213483146067416
1047,FR220028010183,7,1,0.9090909090909091,82,1,0.9213483146067416
1048,FR220028010184,8,2,0.8181818181818182,81,1,0.9101123595505618
1049,FR220028010185,8,1,0.9090909090909091,81,1,0.9101123595505618
1050,FR220028010186,8,2,0.8181818181818182,81,1,0.9101123595505618
1051,FR220028010187,8,1,0.9090909090909091,81,1,0.9101123595505618
1052,FR220028010188,7,1,0.9090909090909091,82,1,0.9213483146067416
1053,FR220028010189,7,1,0.9090909090909091,82,1,0.9213483146067416
1054,FR220028010190,7,1,0.9090909090909091,82,1,0.9213483146067416
1055,FR220028010191,8,2,0.8181818181818182,81,1,0.9101123595505618
1056,FR220028010192,7,1,0.9090909090909091,82,1,0.9213483146067416
1057,FR220028010193,9,2,0.8181818181818182,80,1,0.898876404494382
1058,FR220028010194,9,2,0.8181818181818182,80,1,0.898876404494382
1059,FR220028010195,7,1,0.9090909090909091,82,1,0.9213483146067416
1060,FR220028010196,7,1,0.9090909090909091,82,1,0.9213483146067416
1061,FR220028010197,9,2,0.8181818181818182,80,1,0.898876404494382
1062,FR220028010198,7,1,0.9090909090909091,82,1,0.9213483146067416
1063,FR220028010199,8,2,0.8181818181818182,81,1,0.9101123595505618
1064,FR220028010200,8,2,0.8181818181818182,81,1,0.9101123595505618
1065,FR220028010201,7,1,0.9090909090909091,82,1,0.9213483146067416
1066,FR220028010202,6,1,0.9090909090909091,83,1,0.9325842696629213
1067,FR220028010203,6,1,0.9090909090909091,83,1,0.9325842696629213
1068,FR220028010204,7,1,0.9090909090909091,82,1,0.9213483146067416
1069,FR220028010205,8,1,0.9090909090909091,81,1,0.9101123595505618
1070,FR220028010206,7,1,0.9090909090909091,82,1,0.9213483146067416
1071,FR220028010207,7,1,0.9090909090909091,82,1,0.9213483146067416
1072,FR220028010208,7,1,0.9090909090909091,82,1,0.9213483146067416
1073,FR220028010209,7,1,0.9090909090909091,82,1,0.9213483146067416
1074,FR220028010210,8,2,0.8181818181818182,81,1,0.9101123595505618
1075,FR220028010211,8,2,0.8181818181818182,81,1,0.9101123595505618
1076,FR220028010212,8,1,0.9090909090909091,81,1,0.9101123595505618
1077,FR220028010213,8,2,0.8181818181818182,81,1,0.9101123595505618
1078,FR220028010214,7,1,0.9090909090909091,82,1,0.9213483146067416
1079,FR220028010215,7,1,0.9090909090909091,82,1,0.9213483146067416
1080,FR220028010216,6,1,0.9090909090909091,83,1,0.9325842696629213
1081,FR220028010217,7,1,0.9090909090909091,82,1,0.9213483146067416
1082,FR220028010218,7,1,0.9090909090909091,82,1,0.9213483146067416
1083,FR220028010219,4,1,0.9090909090909091,85,1,0.9550561797752809
1084,FR220028010220,4,1,0.9090909090909091,85,1,0.9550561797752809
1085,FR220028010221,6,1,0.9090909090909091,83,1,0.9325842696629213
1086,FR220028010222,6,1,0.9090909090909091,83,1,0.9325842696629213
1087,FR220028010223,6,1,0.9090909090909091,83,1,0.9325842696629213
1088,FR220028010224,10,2,0.8181818181818182,79,1,0.8876404494382022
1089,FR220028010225,7,2,0.8181818181818182,82,1,0.9213483146067416
1090,FR220028010226,4,1,0.9090909090909091,85,1,0.9550561797752809
1091,FR220028010227,7,1,0.9090909090909091,82,1,0.9213483146067416
1092,FR220028010228,8,1,0.9090909090909091,81,1,0.9101123595505618
1093,FR220028010229,10,2,0.8181818181818182,79,1,0.8876404494382022
1094,FR220028010230,7,1,0.9090909090909091,82,1,0.9213483146067416
1095,FR220028010231,6,1,0.9090909090909091,83,1,0.9325842696629213
1096,FR220028010232,8,1,0.9090909090909091,81,1,0.9101123595505618
1097,FR220028010233,6,1,0.9090909090909091,83,1,0.9325842696629213
1098,FR220028010234,7,1,0.9090909090909091,82,1,0.9213483146067416
1099,FR220028010235,7,1,0.9090909090909091,82,1,0.9213483146067416
1100,FR220028010236,6,1,0.9090909090909091,83,1,0.9325842696629213
1101,FR220028010237,7,1,0.9090909090909091,82,1,0.9213483146067416
1102,FR220028010238,7,1,0.9090909090909091,82,1,0.9213483146067416
1103,FR220028010239,7,1,0.9090909090909091,82,1,0.9213483146067416
1104,FR220028010240,9,2,0.8181818181818182,80,1,0.898876404494382
1105,FR220028010241,7,1,0.9090909090909091,82,1,0.9213483146067416
1106,FR220028010242,8,1,0.9090909090909091,81,1,0.9101123595505618
1107,FR220028010243,7,1,0.9090909090909091,82,1,0.9213483146067416
1108,FR220028030244,8,2,0.8181818181818182,81,1,0.9101123595505618
1109,FR220028030245,6,2,0.8181818181818182,83,1,0.9325842696629213
1110,FR220028030246,8,2,0.8181818181818182,81,1,0.9101123595505618
1111,FR220028030247,8,2,0.8181818181818182,81,1,0.9101123595505618
1112,FR220028030248,8,2,0.8181818181818182,81,1,0.9101123595505618
1113,FR220028030249,6,1,0.9090909090909091,83,1,0.9325842696629213
1114,FR220028030250,10,2,0.8181818181818182,79,1,0.8876404494382022
1115,FR220028030251,8,2,0.8181818181818182,81,1,0.9101123595505618
1116,FR220028030252,7,1,0.9090909090909091,82,1,0.9213483146067416
1117,FR220028030253,5,1,0.9090909090909091,84,1,0.9438202247191011
1118,FR220028030254,6,2,0.8181818181818182,83,1,0.9325842696629213
1119,FR220028030255,8,2,0.8181818181818182,81,1,0.9101123595505618
1120,FR220028030256,8,2,0.8181818181818182,81,1,0.9101123595505618
1121,FR220028030257,8,2,0.8181818181818182,81,1,0.9101123595505618
1122,FR220028030258,8,2,0.8181818181818182,81,1,0.9101123595505618
1123,FR220028030259,6,2,0.8181818181818182,83,1,0.9325842696629213
1124,FR220028030260,8,2,0.8181818181818182,81,1,0.9101123595505618
1125,FR220028030261,6,2,0.8181818181818182,83,1,0.9325842696629213
1126,FR220028030262,8,2,0.8181818181818182,81,1,0.9101123595505618
1127,FR220028030263,8,2,0.8181818181818182,81,1,0.9101123595505618
1128,FR220028030264,8,2,0.8181818181818182,81,1,0.9101123595505618
1129,FR220028030265,10,2,0.8181818181818182,79,1,0.8876404494382022
1130,FR220028030266,8,2,0.8181818181818182,81,1,0.9101123595505618
1131,FR220028030267,8,2,0.8181818181818182,81,1,0.9101123595505618
1132,FR220028030268,8,2,0.8181818181818182,81,1,0.9101123595505618
1133,FR220028030269,8,2,0.8181818181818182,81,1,0.9101123595505618
1134,FR220028030270,8,2,0.8181818181818182,81,1,0.9101123595505618
1135,FR220028030271,8,2,0.8181818181818182,81,1,0.9101123595505618
1136,FR220028030272,8,2,0.8181818181818182,81,1,0.9101123595505618
1137,FR220028030273,8,2,0.8181818181818182,81,1,0.9101123595505618
1138,FR220028030274,8,2,0.8181818181818182,81,1,0.9101123595505618
1139,FR220028030275,8,2,0.8181818181818182,81,1,0.9101123595505618
1140,FR220028030276,6,2,0.8181818181818182,83,1,0.9325842696629213
1141,FR220028030277,8,2,0.8181818181818182,81,1,0.9101123595505618
1142,FR220028030278,8,2,0.8181818181818182,81,1,0.9101123595505618
1143,FR220028030279,4,1,0.9090909090909091,85,1,0.9550561797752809
1144,FR220028030280,4,1,0.9090909090909091,85,1,0.9550561797752809
1145,FR220028030281,4,1,0.9090909090909091,85,1,0.9550561797752809
1146,FR220028030282,5,1,0.9090909090909091,84,1,0.9438202247191011
1147,FR220028030283,4,1,0.9090909090909091,85,1,0.9550561797752809
1148,FR220028030284,5,2,0.8181818181818182,84,1,0.9438202247191011
1149,FR220028030285,8,2,0.8181818181818182,81,1,0.9101123595505618
1150,FR220028030286,5,2,0.8181818181818182,84,1,0.9438202247191011
1151,FR220028030287,6,1,0.9090909090909091,83,1,0.9325842696629213
1152,FR220028030288,4,1,0.9090909090909091,85,1,0.9550561797752809
1153,FR220028030289,4,1,0.9090909090909091,85,1,0.9550561797752809
1154,FR220028030290,5,1,0.9090909090909091,84,1,0.9438202247191011
1155,FR220028030291,4,1,0.9090909090909091,85,1,0.9550561797752809
1156,FR220028030292,6,2,0.8181818181818182,83,1,0.9325842696629213
1157,FR220028030293,6,2,0.8181818181818182,83,1,0.9325842696629213
1158,FR220028030294,7,1,0.9090909090909091,82,1,0.9213483146067416
1159,FR220028030295,8,2,0.8181818181818182,81,1,0.9101123595505618
1160,FR220028030296,6,2,0.8181818181818182,83,1,0.9325842696629213
1161,FR220028030297,8,2,0.8181818181818182,81,1,0.9101123595505618
1162,FR220028030298,9,2,0.8181818181818182,80,1,0.898876404494382
1163,FR220028030299,12,2,0.8181818181818182,77,1,0.8651685393258427
1164,FR220028030300,8,2,0.8181818181818182,81,1,0.9101123595505618
1165,FR220028030301,8,2,0.8181818181818182,81,1,0.9101123595505618
1166,FR220028030302,8,2,0.8181818181818182,81,1,0.9101123595505618
1167,FR220028030303,16,4,0.8181818181818182,162,2,0.9101123595505618
1168,FR220028030304,8,2,0.8181818181818182,81,1,0.9101123595505618
1169,FR220028030305,6,2,0.8181818181818182,83,1,0.9325842696629213
1170,FR220028030306,5,1,0.9090909090909091,84,1,0.9438202247191011
1171,FR220028030307,6,2,0.8181818181818182,83,1,0.9325842696629213
1172,FR320027010285,9,1,0.9090909090909091,80,1,0.898876404494382
1173,FR320027010286,8,1,0.9090909090909091,81,1,0.9101123595505618
1174,FR320027010287,7,1,0.9090909090909091,82,1,0.9213483146067416
1175,FR320027010288,7,1,0.9090909090909091,82,1,0.9213483146067416
1176,FR320027010289,10,1,0.9090909090909091,79,1,0.8876404494382022
1177,FR320028030000,8,2,0.8181818181818182,81,1,0.9101123595505618
1178,FR320028030001,8,2,0.8181818181818182,81,1,0.9101123595505618
1179,FR320028030002,6,2,0.8181818181818182,83,1,0.9325842696629213
1180,FR320028030003,5,2,0.8181818181818182,84,1,0.9438202247191011
1181,FR320028030004,4,1,0.9090909090909091,85,1,0.9550561797752809
1182,FR320028030005,5,1,0.9090909090909091,84,1,0.9438202247191011
1183,FR320028030006,4,1,0.9090909090909091,85,1,0.9550561797752809
1184,FR320028030007,8,2,0.8181818181818182,81,1,0.9101123595505618
1185,FR320028030008,8,2,0.8181818181818182,81,1,0.9101123595505618
1186,FR320028030009,8,2,0.8181818181818182,81,1,0.9101123595505618
1187,FR320028030010,8,2,0.8181818181818182,81,1,0.9101123595505618
1188,FR320028030011,6,1,0.9090909090909091,83,1,0.9325842696629213
1189,FR320028030012,8,2,0.8181818181818182,81,1,0.9101123595505618
1190,FR320028030013,5,1,0.9090909090909091,84,1,0.9438202247191011
1191,FR320028030014,8,2,0.8181818181818182,81,1,0.9101123595505618
1192,FR320028030015,8,2,0.8181818181818182,81,1,0.9101123595505618
1193,FR320028030016,8,2,0.8181818181818182,81,1,0.9101123595505618
1194,FR320028030017,8,2,0.8181818181818182,81,1,0.9101123595505618
1195,FR320028030018,8,2,0.8181818181818182,81,1,0.9101123595505618
1196,FR320028030019,6,2,0.8181818181818182,83,1,0.9325842696629213
1197,FR320028030020,5,2,0.8181818181818182,84,1,0.9438202247191011
1198,FR320028030021,5,1,0.9090909090909091,84,1,0.9438202247191011
1199,FR320028030022,8,2,0.8181818181818182,81,1,0.9101123595505618
1200,FR320028030023,6,2,0.8181818181818182,83,1,0.9325842696629213
1201,FR320028030024,8,2,0.8181818181818182,81,1,0.9101123595505618
1202,FR320028030025,4,1,0.9090909090909091,85,1,0.9550561797752809
1203,FR320028030026,4,1,0.9090909090909091,85,1,0.9550561797752809
1204,FR320028030027,7,1,0.9090909090909091,82,1,0.9213483146067416
1205,FR320028030028,4,1,0.9090909090909091,85,1,0.9550561797752809
1206,FR320028030029,4,1,0.9090909090909091,85,1,0.9550561797752809
1207,FR320028030030,6,1,0.9090909090909091,83,1,0.9325842696629213
1208,FR320028030031,8,2,0.8181818181818182,81,1,0.9101123595505618
1209,FR320028030032,4,1,0.9090909090909091,85,1,0.9550561797752809
1210,FR320028030033,8,2,0.8181818181818182,81,1,0.9101123595505618
1211,FR320028030034,9,2,0.8181818181818182,80,1,0.898876404494382
1212,FR320028030035,4,1,0.9090909090909091,85,1,0.9550561797752809
1213,FR320028030036,6,2,0.8181818181818182,83,1,0.9325842696629213
1214,FR320028030037,7,2,0.8181818181818182,82,1,0.9213483146067416
1215,FR320028030038,7,2,0.8181818181818182,82,1,0.9213483146067416
1216,FR320028030039,8,2,0.8181818181818182,81,1,0.9101123595505618
1217,FR320028030040,7,2,0.8181818181818182,82,1,0.9213483146067416
1218,FR320028030041,7,2,0.8181818181818182,82,1,0.9213483146067416
1219,FR320028030042,7,2,0.8181818181818182,82,1,0.9213483146067416
1220,FR320028030043,8,2,0.8181818181818182,81,1,0.9101123595505618
1221,FR320028030044,7,2,0.8181818181818182,82,1,0.9213483146067416
1222,FR320028030045,8,2,0.8181818181818182,81,1,0.9101123595505618
1223,FR320028030046,6,1,0.9090909090909091,83,1,0.9325842696629213
1224,FR320028030047,6,1,0.9090909090909091,83,1,0.9325842696629213
1225,FR320028030048,8,2,0.8181818181818182,81,1,0.9101123595505618
1226,FR320028030049,9,2,0.8181818181818182,80,1,0.898876404494382
